,gameId,umpire
2498,20240630LGNC02024,이호성
2499,20240630SKOB02024,구명환
2500,20240630SSKT12024,박기택
2501,20240630SSKT22024,송수근
2502,20240702HTSS02024,이민호42
2503,20240702KTHH02024,최수원
2504,20240702LGWO02024,오훈규
2505,20240703HTSS02024,김선수
2506,20240703KTHH02024,배병두
2507,20240703LGWO02024,문동균
2508,20240703LTOB02024,장준영
2509,20240703SKNC02024,권영철
2510,20240704HTSS02024,김익수
2511,20240704KTHH02024,이기중
2512,20240704LGWO02024,이영재
2513,20240704LTOB02024,박근영
2514,20240704SKNC02024,나광남
