pitchId,game_id,homeScore,awayScore,strike,ball,out,base1,base2,base3,pitcher,picher_name,batter,batter_name,pitch_num,x,y,topSz,bottomSz,stance,result,stuff,speed,pitch_type,inning,umpire,umpire_id
211025_210331,20211025LTLG02021,4,3,0,1,1,0,0,0,65109,백승현,77532,손아섭,1,1.9740065567186305,2.93554419971844,3.09741,1.53919,L,Ball,4-Seam,148,RO,8,장준영,22
211025_210353,20211025LTLG02021,4,3,0,2,1,0,0,0,65109,백승현,77532,손아섭,2,-1.4061129346691748,3.787436325885091,3.09741,1.53919,L,Ball,4-Seam,148,RO,8,장준영,22
211025_210417,20211025LTLG02021,4,3,1,2,1,0,0,0,65109,백승현,77532,손아섭,3,-0.2971379221177416,2.479596966005169,3.09741,1.53919,L,Foul,4-Seam,149,RO,8,장준영,22
211025_210442,20211025LTLG02021,4,3,1,2,1,0,0,0,65109,백승현,77532,손아섭,4,-0.7162884844437245,2.4986512831640617,3.09741,1.53919,L,Hit,Change-up,136,RO,8,장준영,22
211025_210054,20211025LTLG02021,4,3,0,1,0,0,0,0,65109,백승현,79608,안치홍,1,0.6670331403956948,3.763063089307367,3.21958,1.43385,R,Ball,4-Seam,149,RO,8,장준영,22
211025_210112,20211025LTLG02021,4,3,1,1,0,0,0,0,65109,백승현,79608,안치홍,2,0.4726654748880806,1.7598620356987,3.21958,1.43385,R,Strike,Slider,134,RO,8,장준영,22
211025_210131,20211025LTLG02021,4,3,2,1,0,0,0,0,65109,백승현,79608,안치홍,3,0.6650651778663961,2.025879719126761,3.21958,1.43385,R,Strike,4-Seam,148,RO,8,장준영,22
211025_210152,20211025LTLG02021,4,3,2,2,0,0,0,0,65109,백승현,79608,안치홍,4,1.2790514460558209,3.363385817524001,3.21958,1.43385,R,Ball,4-Seam,149,RO,8,장준영,22
211025_210214,20211025LTLG02021,4,3,2,3,0,0,0,0,65109,백승현,79608,안치홍,5,-1.4031164616713374,2.5530145907257844,3.21958,1.43385,R,Ball,4-Seam,147,RO,8,장준영,22
211025_210248,20211025LTLG02021,4,3,2,3,0,0,0,0,65109,백승현,79608,안치홍,6,0.013849089244966,2.749998725880457,3.21958,1.43385,R,Hit,4-Seam,149,RO,8,장준영,22
211024_143900,20211024WOKT02021,2,1,1,0,2,0,0,8,69343,요키시,64004,김민혁,1,-0.4935004916164565,1.7488362049746469,3.375,1.54878,L,Strike,Curve,126,LO,2,전일수,2
211024_143916,20211024WOKT02021,2,1,2,0,2,0,0,8,69343,요키시,64004,김민혁,2,0.7422823094801683,2.252180051691421,3.375,1.54878,L,Strike,2-Seam,142,LO,2,전일수,2
